Task;Frame;ActiveVelocityDistance;ActiveAccelerationX;ActiveAccelerationY;ActiveAccelerationZ;TriggerPressed;VelocityZero; CollidedControllerPosition; TriggeredControllerPosition; DistanceControllerPosition
1;17;0,009108302;0,3325785;-0,5397105;-0,07996129;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;18;0,008717216;0,4190567;-1,037588;-0,005774006;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;19;0,007759074;0,2902815;-0,8995391;-0,1489691;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;20;0,005744889;-0,07190708;-0,4592273;-0,4032258;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;21;0,004152208;-0,1927796;0,02829763;-0,5584909;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;22;0,003488987;-0,09182444;0,3387056;-0,5438094;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;23;0,002676925;0,09393252;0,4963631;-0,2356321;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;24;0,001366726;0,3011635;0,3553327;-0,01149163;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;25;0,000802868;0,5096054;0,1147706;0,1286162;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;26;0,002990004;0,6787736;0,07316726;0,4330165;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;27;0,006865991;0,8304244;0,004072869;0,3404887;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;28;0,008518926;0,4377188;0,2686855;0,0576004;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;29;0,007695119;0,02091387;0,08996313;-0,3578078;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;30;0,004632672;-0,2456528;-0,215622;-0,6884361;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;31;0,003813668;-0,1900458;-0,2130837;-0,7025787;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;32;0,002766717;-0,1803362;0,05122794;-0,6084509;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;33;0,001228093;0,02828066;0,2602724;-0,2698504;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;34;0,001862442;0,1541643;0,08437189;-0,01012203;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;35;0,002519659;0,1834233;-0,2394389;-0,03173217;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;36;0,003329523;0,1503543;-0,2429415;-0,04744676;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;37;0,004631682;0,1130972;-0,07003908;-0,04883822;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;38;0,00542279;0,05323588;0,1970582;0,08661708;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;39;0,006297001;0,108162;0,4095035;0,2342946;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;40;0,006580446;-0,06420444;0,3504799;0,08853271;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;41;0,004973302;-0,095903;0,3224458;0,1329767;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;42;0,005015817;0,155124;0,1024449;0,2582977;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;43;0,006429633;0,5537372;0,6203533;0,9988119;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;44;0,005576078;0,8638424;1,514661;1,537676;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;45;0,009151543;1,487062;2,53858;2,26786;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;46;0,02099005;2,046612;2,603626;3,077646;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;47;0,02824859;1,302211;2,59324;4,420568;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;48;0,024013;-0,3026738;2,992371;6,708039;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;49;0,01803341;-0,1805843;4,013804;8,304488;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;50;0,01463102;0,4128999;5,472697;10,48451;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;51;0,01500526;1,005693;5,484841;11,57715;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;52;0,01698446;0,5379109;6,386363;11,54343;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;53;0,02512572;-1,885992;8,638785;9,900239;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;54;0,03129014;-3,567686;9,140172;8,676166;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;55;0,03209783;-4,850908;9,093542;7,598558;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;56;0,03167009;-6,837711;8,940462;5,986831;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;57;0,03638825;-8,294457;10,01525;4,307293;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;58;0,04304682;-9,133888;10,44414;2,411602;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;59;2,210112;-9,002477;11,01755;0,1053842;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;60;2,313683;-9,351756;10,32836;-2,281655;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;61;2,416188;-9,203967;8,874975;-4,532386;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;62;2,337774;-8,924237;7,469755;-6,409128;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;63;2,397139;-8,623328;6,019117;-7,455623;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;64;2,457247;-7,903269;4,679793;-9,494379;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;65;2,482473;-6,97538;3,111297;-11,31981;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;66;2,489033;-6,224158;1,578839;-11,94751;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;67;2,48659;-4,822465;-0,05722822;-11,62069;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;68;2,47528;-3,305643;-1,650584;-12,17213;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;69;2,45821;-2,295022;-2,544705;-12,23222;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;70;2,405553;0,3699107;-4,406776;-12,51192;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;71;2,339054;1,718503;-6,49144;-12,43988;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;72;2,29215;2,251736;-7,732777;-11,92354;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;73;2,168593;3,413707;-9,848312;-8,956145;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;74;2,038761;4,522837;-10,64511;-6,118894;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;75;1,933637;5,028774;-10,7617;-4,4046;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;76;1,809577;5,528429;-10,26053;-2,722475;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;77;1,685403;5,475521;-9,772647;-0,7988409;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;78;1,561188;5,054466;-9,502544;0,5089074;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;79;1,44528;4,332544;-8,314751;1,490458;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;80;1,372943;4,177007;-7,078055;1,683661;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;81;1,257222;4,397062;-4,946984;1,54676;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;82;1,177384;4,505496;-4,5193;0,7487239;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;83;1,104188;4,660645;-4,688179;-0,1426091;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;84;1,04011;4,721971;-4,250964;-0,631871;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;85;0,9925056;4,760919;-3,618459;-0,617141;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;86;0,9351302;4,989482;-2,295954;-0,1710966;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;87;0,8839862;4,93196;-1,763049;0,2628081;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;88;0,8434435;4,86853;-1,672051;0,3586051;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;89;0,7991452;4,349866;-1,204071;0,5806296;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;90;0,7532879;4,374679;-1,235993;0,8007563;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;91;0,7126774;4,218464;-1,463578;1,29415;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;92;0,6812468;4,023541;-1,59215;1,833717;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;93;0,6246966;3,414723;-1,660401;2,647546;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;94;0,5744005;3,268245;-2,08143;2,747293;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;95;0,5341589;2,843518;-2,23429;2,687217;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;96;0,4886099;2,126868;-2,356358;2,413755;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;97;0,4593626;1,867707;-2,885918;1,958669;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;98;0,4422832;1,836179;-3,534443;1,565528;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;99;0,4385967;1,621278;-2,496271;1,26705;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;100;0,4371081;1,753577;-1,162638;0,7644942;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;101;0,4369342;1,715371;-0,7310022;0,5567592;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;102;0,4329034;1,193508;-0,1760365;1,473436;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;103;0,3730367;2,32907;5,5754;6,75412;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;104;0,239831;-0,6126746;5,991899;8,078176;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;105;0,123125;-2,625668;4,214052;7,308246;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;106;0,05808373;-3,162999;1,491233;3,038734;False;False;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;107;0,03980346;-2,850224;0,6287884;0,1972801;False;True;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;108;0,02998125;0,6449567;-1,755702;0,8325151;False;True;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;109;0,008183981;1,321619;-1,200056;0,5018375;False;True;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;110;0,0310572;1,191141;-1,440869;0,8883916;False;True;(0.0, 0.0, 0.0);(0.0, 0.0, 0.0);0;
1;111;0,05514329;0,06742203;-1,188367;1,128274;False;True;(0.0, 1.4, 0.1);(0.0, 0.0, 0.0);1,401506;
1;112;0,06005989;-0,4284779;-0,03113618;0,9781215;False;True;(0.0, 1.4, 0.1);(0.0, 0.0, 0.0);1,400923;
1;113;0,02644384;-1,71769;-2,051231;-1,359435;True;True;(0.0, 1.4, 0.1);(0.0, 1.4, 0.1);0;
